strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
cf3441a5-b390-49df-97e4-c687252edfbc,dutch_passion,Auto Orange Bud,,responsible for our best autoflowers such as Auto,,,,,,,,,,,,,,,,,,,,True,html/af5711710aa933e4.html,,2026-01-12T12:55:48.540404,,https://dutch-passion.us/cannabis-seeds/auto-orange-bud,,5.0,,20.0,20.0,20.0,,,,,Dutch Passion
1b53b919-7557-4f2f-a150-16c9bafa9f14,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/0bee55a7147349f6.html,,2026-01-12T12:55:48.789659,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-orange-bud/prod_386,,,17.5,,20.0,15.0,15-20%,,,,Dutch Passion
d0cb5319-f330-455a-8e67-10deb854b802,dutch_passion,Orange Bud,,,,,,,,,,,,,,,,,,,,,,True,html/cdc3673c2e0a0d1d.html,,2026-01-12T12:55:49.077221,,https://dutch-passion.us/cannabis-seeds/orange-bud,,,,0.3,0.3,0.3,,,,,Dutch Passion
2f10fc9c-87e8-42f0-8236-8c0dd635971f,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/06edaca76cc37775.html,,2026-01-12T12:55:49.295758,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-oh-my-gusher/prod_8445,,,,,,,,,,,Dutch Passion
f826f6e8-d963-4974-8187-29c510d9d101,dutch_passion,The World's Largest,2015.0,s Seeds,0.05,,,,,,,,,,,,,F5,,,,,,False,html/e954a578455c0a0f.html,,2026-01-12T12:55:49.546389,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-night-queen/prod_4009,,,,15.0,15.0,15.0,,,,,Dutch Passion
21b3f864-d34d-4eea-9ba7-b0c7d1bb94ca,dutch_passion,The World's Largest,,s Seeds,0.05,,,,,,,,,,,,,F5,,,,,,False,html/95adae2e00ea6819.html,,2026-01-12T12:55:49.757376,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-mokums-tulip/prod_7798,,,17.5,,20.0,15.0,15-20%,,,,Dutch Passion
2e3d0b27-c870-456b-8d21-84864547ffd4,dutch_passion,The World's Largest,,s Seeds,0.34,,,,,,,,,,,,,F5,,,,,,False,html/49850ae125e4928e.html,,2026-01-12T12:55:49.975506,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-mimosa-punch/prod_7706,,4.0,,,,,,,,,Dutch Passion
1f1c9116-622c-42b1-be32-d6d325ef41d6,dutch_passion,Auto Mimosa Punch,,s crossed this strain with an autoflowering Purple,,,,,,,,,,,earthy,,,,,,,3.0,,True,html/679be6a9e4b53e79.html,,2026-01-12T12:55:50.288731,,https://dutch-passion.us/cannabis-seeds/auto-mimosa-punch,,5.0,17.5,,20.0,15.0,15-20%,,,,Dutch Passion
bbad9580-409f-4c95-9210-d492689471f2,dutch_passion,Meringue ,,crossing Wedding Cake x Animal Cookies,,,,,,,,,,,earthy,,,,,,,,,True,html/f1e6b6503b5fc08a.html,,2026-01-12T12:55:50.647329,,https://dutch-passion.us/cannabis-seeds/meringue,,5.0,,20.0,20.0,20.0,,,,,Dutch Passion
434fa458-99ee-4503-baaa-ab9e9357e7bf,dutch_passion,The World's Largest,,s Seeds,0.09,,,,,,,,,,,,,F5,,,,,,False,html/dbb770005d599892.html,,2026-01-12T12:55:50.896776,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-melonade-runtz/prod_8823,,,,,,,,,,,Dutch Passion
097f164a-8b36-471f-b700-b58ad33bef60,dutch_passion,Auto Melonade Runtz,,crossing an Auto Pink Runtz mother and a Melonade,,,,,,,,,,,,,,,,,,,,True,html/fc88ade5270abd99.html,,2026-01-12T12:55:51.263514,,https://dutch-passion.us/cannabis-seeds/auto-melonade-runtz,,5.0,,25.0,25.0,25.0,,,,,Dutch Passion
68afdc8d-c8a3-401a-abc6-bfa9bc0ad9f4,dutch_passion,Melonade Runtz,,crossing a Melonade (Lemon Z x Lemon Tree) mother,,,,,,,,,,,,,,,,,,,,True,html/bb70ea75e525341b.html,,2026-01-12T12:55:51.615361,,https://dutch-passion.us/cannabis-seeds/melonade-runtz,,,,25.0,25.0,25.0,,,,,Dutch Passion
82b1bf06-bdac-47fe-9d28-8854bc519bdb,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,earthy,,,F5,,,,,,False,html/d1ef031dc92a32d6.html,,2026-01-12T12:55:51.834606,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-mazar/prod_358,,,,,,,,,,,Dutch Passion
27509bf4-3820-4a82-80dc-f08cc2957654,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,pine,,,F5,,,,,,False,html/485f994ed77851f7.html,,2026-01-12T12:55:52.035539,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-mazar/prod_383,,,,20.0,20.0,20.0,,,,,Dutch Passion
3dcbc9f5-bafb-4ce1-b655-0f174d093bad,dutch_passion,Mazar,1999.0,,,,,,,,,,,,earthy,,,,,,,,,True,html/f463dbd0d62776bb.html,,2026-01-12T12:55:52.301523,,https://dutch-passion.us/cannabis-seeds/mazar,,,,0.3,0.3,0.3,,,,,Dutch Passion
ae202db3-a60a-43f1-a2f2-13150bfa7076,dutch_passion,Mazar | Dutch Passion | FEM Photoperiod,,Bundles,,,,,,,,,,,,Photoperiod,,,,,,,,,html/5a2b31f01a44cfd1.html,,2026-01-12T12:55:52.477674,,https://multiversebeans.com/product/dutch-passion-mazar-fem-photo/,,,,,,,,,,,Dutch Passion
